individual name,age in years or age-sex category,forearm length (cm),actual gap crossed (AGC) (m),crossing behaviour,takeoff support
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,trunk
Jip,4,"20,74",1,R,liana
Jip,4,"20,74",2,R+APP,trunk
Jip,4,"20,74",2,R+APP,trunk
Jip,4,"20,74",2,S,liana
Jip,4,"20,74",1,S+APP,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,liana
Jip,4,"20,74",1,APP,liana
Jip,4,"20,74",1,R,liana
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,trunk
Jip,4,"20,74",1,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,liana
Jip,4,"20,74",1,R,liana
Jip,4,"20,74",2,R,liana
Jip,4,"20,74",2,R,liana
Jip,4,"20,74",1,S,liana
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,S,branch
Jip,4,"20,74",2,S+APP,trunk
Jip,4,"20,74",2,S,trunk
Jip,4,"20,74",1,APP,trunk
Jip,4,"20,74",0,NCU,liana
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",2,S,liana
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,trunk
Jip,4,"20,74",1,R,liana
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R,liana
Jip,4,"20,74",2,R+APP,liana
Jip,4,"20,74",3,R+APP,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",3,S,trunk
Jip,4,"20,74",1,APP,trunk
Jip,4,"20,74",0,APP,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",0,NCU,liana
Jip,4,"20,74",0,NCU,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,trunk
Jip,4,"20,74",2,R,liana
Jip,4,"20,74",1,R,liana
Jip,4,"20,74",2,S,liana
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",2,R,branch
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",2,S+APP,trunk
Jip,4,"20,74",2,S+APP,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,trunk
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R+APP,liana
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R,liana
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,liana
Jip,4,"20,74",0,R,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,R,liana
Jip,4,"20,74",1,R+APP,liana
Jip,4,"20,74",2,R+APP,liana
Jip,4,"20,74",2,S,liana
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",2,R,liana
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",0,NCU,trunk
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",1,S,liana
Jip,4,"20,74",0,R,branch
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",2,R,liana
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,S+APP,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",2,S+APP,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,S+APP,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,S+APP,trunk
Jip,4,"20,74",2,S,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,liana
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,trunk
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",2,S,trunk
Jip,4,"20,74",3,S,trunk
Jip,4,"20,74",2,S,trunk
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",2,S+APP,liana
Jip,4,"20,74",1,S,liana
Jip,4,"20,74",2,R,branch
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",2,R,liana
Jip,4,"20,74",1,S,liana
Jip,4,"20,74",2,S+APP,liana
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,S+APP,trunk
Jip,4,"20,74",1,S+APP,trunk
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,S,liana
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,APP,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",1,R+APP,liana
Jip,4,"20,74",2,S,liana
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",3,R,trunk
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,NCU,liana
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",2,R,liana
Jip,4,"20,74",1,S,liana
Jip,4,"20,74",1,S+APP,liana
Jip,4,"20,74",0,NCU,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,S,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",2,R+APP,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,R,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,R,liana
Jip,4,"20,74",1,R,liana
Jip,4,"20,74",2,R,liana
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",3,S,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",2,S,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,liana
Jip,4,"20,74",1,APP,trunk
Jip,4,"20,74",1,R,liana
Jip,4,"20,74",3,R,liana
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,APP,liana
Jip,4,"20,74",1,APP,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,trunk
Jip,4,"20,74",0,R,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,APP,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",0,APP,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,APP,liana
Jip,4,"20,74",1,APP,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",2,S,trunk
Jip,4,"20,74",0,NCU,liana
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",0,R,branch
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,NCU,liana
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,APP,trunk
Jip,4,"20,74",2,R,liana
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",2,R+APP,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",2,R,trunk
Jip,4,"20,74",1,S,trunk
Jip,4,"20,74",2,S,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,S,liana
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,liana
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,NCU,branch
Jip,4,"20,74",1,APP,liana
Jip,4,"20,74",1,R,liana
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",0,R,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",2,R+APP,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,APP,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",0,NCU,trunk
Jip,4,"20,74",1,NCU,trunk
Jip,4,"20,74",0,APP,trunk
Jip,4,"20,74",2,R+APP,liana
Jip,4,"20,74",2,S,liana
Jip,4,"20,74",1,R+APP,branch
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,NCU,branch
Jip,4,"20,74",0,APP,branch
Jip,4,"20,74",1,R,branch
Jip,4,"20,74",1,R+APP,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,R,trunk
Jip,4,"20,74",1,APP,branch
Jip,4,"20,74",1,APP,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",2,S+APP,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",1,APP,liana
Deri,5,"23,54",1,R,trunk
Deri,5,"23,54",5,S+APP,liana
Deri,5,"23,54",1,R,branch
Deri,5,"23,54",1,R+APP,trunk
Deri,5,"23,54",1,S+APP,branch
Deri,5,"23,54",2,S,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",1,S+APP,branch
Deri,5,"23,54",1,S+APP,trunk
Deri,5,"23,54",3,S+APP,trunk
Deri,5,"23,54",5,S,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",5,S+APP,trunk
Deri,5,"23,54",1,S,trunk
Deri,5,"23,54",2,S,trunk
Deri,5,"23,54",0,APP,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",0,APP,branch
Deri,5,"23,54",1,APP,trunk
Deri,5,"23,54",1,NCU,branch
Deri,5,"23,54",0,NCU,liana
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",0,NCU,liana
Deri,5,"23,54",1,S,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,trunk
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",1,APP,trunk
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,NCU,branch
Deri,5,"23,54",2,APP,branch
Deri,5,"23,54",1,APP,trunk
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",3,S+APP,liana
Deri,5,"23,54",0,APP,branch
Deri,5,"23,54",1,APP,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",2,S,branch
Deri,5,"23,54",0,APP,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",1,R,branch
Deri,5,"23,54",1,R,branch
Deri,5,"23,54",3,S+APP,liana
Deri,5,"23,54",3,S,liana
Deri,5,"23,54",1,S+APP,branch
Deri,5,"23,54",2,S,branch
Deri,5,"23,54",1,S+APP,trunk
Deri,5,"23,54",1,S+APP,trunk
Deri,5,"23,54",0,APP,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",0,APP,branch
Deri,5,"23,54",0,APP,liana
Deri,5,"23,54",1,APP,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",1,R+APP,branch
Deri,5,"23,54",0,APP,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,APP,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,APP,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",1,APP,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,R,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,APP,trunk
Deri,5,"23,54",0,APP,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,S+APP,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",2,R+APP,trunk
Deri,5,"23,54",1,R+APP,trunk
Deri,5,"23,54",2,R+APP,trunk
Deri,5,"23,54",2,S+APP,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",2,R+APP,branch
Deri,5,"23,54",2,R,branch
Deri,5,"23,54",1,R,branch
Deri,5,"23,54",1,R,trunk
Deri,5,"23,54",2,R,trunk
Deri,5,"23,54",1,R,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,NCU,branch
Deri,5,"23,54",1,R,branch
Deri,5,"23,54",0,APP,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,liana
Deri,5,"23,54",2,R+APP,liana
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",2,R,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",2,R+APP,branch
Deri,5,"23,54",1,R+APP,trunk
Deri,5,"23,54",1,R+APP,trunk
Deri,5,"23,54",1,S,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,branch
Deri,5,"23,54",2,R,trunk
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",0,NCU,branch
Deri,5,"23,54",1,APP,trunk
Deri,5,"23,54",0,APP,branch
Deri,5,"23,54",1,R,branch
Deri,5,"23,54",0,NCU,branch
